ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
17.96669,5.630308,8.79992,5.114562,4.451135,15.692,0.2791592,-20.5949,21.00334,LEFT_ACCELERATE
-1,5.47404,8.476616,4.700731,4.708605,16.00954,0.2791663,-19.17688,21.10102,LEFT_ACCELERATE
-1,5.492412,8.023187,4.448336,4.848473,16.20119,0.279169,-17.68442,21.20214,LEFT_ACCELERATE
-1,5.351462,8.151162,4.291427,4.990932,16.35099,0.2791646,-16.23097,21.30025,ACCELERATE
-1,5.133724,8.437243,4.117396,5.165151,16.52492,0.2791616,-14.69662,21.40393,ACCELERATE
-1,4.917247,8.722046,3.94442,5.338359,16.69655,0.279161,-13.27432,21.50011,ACCELERATE
-1,4.679841,9.034068,3.754389,5.528545,16.88467,0.2791599,-11.77424,21.6016,ACCELERATE
-1,4.441014,9.347713,3.563017,5.720007,17.07434,0.2791619,-10.29883,21.70147,ACCELERATE
-1,4.239163,9.520978,3.366937,5.902699,17.26252,0.27916,-8.79036,21.80353,LEFT_ACCELERATE
-1,4.318767,9.0105,3.244591,5.973386,17.36163,0.2791631,-7.323408,21.90234,LEFT_ACCELERATE
-1,4.39181,8.786416,3.217796,5.988225,17.38462,0.2791623,-5.815937,22.00358,ACCELERATE
-1,4.356784,8.823499,3.191795,6.014185,17.41134,0.2791612,-4.346002,22.10228,ACCELERATE
-1,4.307475,8.877258,3.156113,6.049915,17.44734,0.279161,-2.867695,22.20156,ACCELERATE
-1,4.249863,8.939743,3.114204,6.091858,17.48925,0.2791601,-1.392504,22.30063,ACCELERATE
-1,4.185713,9.009059,3.067378,6.138706,17.53607,0.2791606,0.1128146,22.40174,ACCELERATE
-1,4.118644,9.081378,3.018327,6.187769,17.58513,0.2791601,1.604203,22.50192,ACCELERATE
-1,4.048817,9.156578,2.967201,6.2389,17.63647,0.2791609,3.110529,22.60311,ACCELERATE
-1,3.978121,9.232651,2.915407,6.290696,17.68803,0.2791604,4.589011,22.70243,ACCELERATE
-1,3.905599,9.310654,2.862254,6.343849,17.74118,0.2791603,6.090937,22.80332,ACCELERATE
-1,3.833395,9.388258,2.809322,6.396779,17.79401,0.2791604,7.569011,22.90261,ACCELERATE
-1,3.761131,9.465923,2.756338,6.449759,17.84705,0.2791608,9.043912,23.0017,ACCELERATE
-1,3.688799,9.543658,2.7033,6.502794,17.9001,0.2791598,10.51295,23.10038,ACCELERATE
-1,3.614175,9.623823,2.648579,6.55751,17.95489,0.2791612,12.02613,23.20203,ACCELERATE
-1,3.539235,9.70432,2.593623,6.612461,18.01007,0.2791602,13.54767,23.30425,ACCELERATE
-1,3.471529,9.777042,2.543973,6.662107,18.06187,0.2791594,14.97466,23.40011,ACCELERATE
-1,3.393093,9.861276,2.486458,6.719617,18.11681,0.2791608,16.48726,23.50173,ACCELERATE
-1,3.320065,9.939699,2.432907,6.773162,18.17068,0.2791601,17.97026,23.60136,ACCELERATE
-1,3.245501,10.01975,2.378227,6.827836,18.22488,0.2791601,19.46212,23.70158,ACCELERATE
-1,3.172478,10.09816,2.324682,6.881376,18.2787,0.2791594,20.94398,23.80113,ACCELERATE
-1,3.108412,10.14108,2.270379,6.934615,18.33177,0.2791595,22.46673,23.90343,LEFT_ACCELERATE
-1,3.267677,9.640665,2.27283,6.928409,18.32447,0.2791629,23.91857,24.00098,LEFT_ACCELERATE
-1,3.796362,8.799563,2.430748,6.810242,18.17288,0.2791693,25.42681,24.10288,LEFT_ACCELERATE
-1,4.245055,8.374046,2.653525,6.608193,17.95779,0.2791654,26.90289,24.20304,ACCELERATE
-1,4.572424,8.11479,2.85823,6.403477,17.75515,0.2791598,28.36922,24.30242,ACCELERATE
-1,4.874119,7.876053,3.047489,6.21401,17.56694,0.2791632,29.81178,24.40009,ACCELERATE
-1,5.181472,7.632601,3.240144,6.021209,17.37622,0.2791595,31.33331,24.50303,ACCELERATE
-1,5.466258,7.415663,3.419156,5.842114,17.19859,0.2791606,32.78904,24.60149,ACCELERATE
19.57197,5.669143,7.273532,3.595234,5.665987,17.02301,0.2791607,34.25389,24.70054,ACCELERATE
18.08299,5.753758,7.276993,3.774209,5.487523,16.84532,0.2791594,35.75159,24.80179,LEFT_ACCELERATE
